shape,44,44
Row,Col,Val
0,0,3.3333333333333348136
2,0,1.6666666666666678509
4,0,1.6666666666666665186
1,1,3.3333333333333348136
3,1,1.6666666666666678509
5,1,1.6666666666666665186
0,2,1.6666666666666678509
2,2,6.6666666666666696273
4,2,3.3333333333333330373
6,2,1.6666666666666678509
1,3,1.6666666666666678509
3,3,6.6666666666666696273
5,3,3.3333333333333330373
7,3,1.6666666666666678509
0,4,1.6666666666666665186
2,4,3.3333333333333330373
4,4,6.6666666666666660745
6,4,1.6666666666666665186
1,5,1.6666666666666665186
3,5,3.3333333333333330373
5,5,6.6666666666666660745
7,5,1.6666666666666665186
2,6,1.6666666666666678509
4,6,1.6666666666666665186
6,6,3.3333333333333352577
3,7,1.6666666666666678509
5,7,1.6666666666666665186
7,7,3.3333333333333352577
8,8,3.3333333333333348136
10,8,1.6666666666666678509
12,8,1.6666666666666665186
9,9,3.3333333333333348136
11,9,1.6666666666666678509
13,9,1.6666666666666665186
8,10,1.6666666666666678509
10,10,6.6666666666666696273
12,10,3.3333333333333330373
14,10,1.6666666666666678509
9,11,1.6666666666666678509
11,11,6.6666666666666696273
13,11,3.3333333333333330373
15,11,1.6666666666666678509
8,12,1.6666666666666665186
10,12,3.3333333333333330373
12,12,6.6666666666666660745
14,12,1.6666666666666665186
9,13,1.6666666666666665186
11,13,3.3333333333333330373
13,13,6.6666666666666660745
15,13,1.6666666666666665186
10,14,1.6666666666666678509
12,14,1.6666666666666665186
14,14,3.3333333333333352577
11,15,1.6666666666666678509
13,15,1.6666666666666665186
15,15,3.3333333333333352577
16,16,3.3333333333333357018
18,16,1.6666666666666680729
20,16,1.6666666666666667407
17,17,3.3333333333333357018
19,17,1.6666666666666680729
21,17,1.6666666666666667407
16,18,1.6666666666666680729
18,18,6.6666666666666714036
20,18,3.3333333333333330373
22,18,1.6666666666666680729
17,19,1.6666666666666680729
19,19,6.6666666666666714036
21,19,3.3333333333333330373
23,19,1.6666666666666680729
16,20,1.6666666666666667407
18,20,3.3333333333333330373
20,20,6.6666666666666660745
22,20,1.6666666666666665186
17,21,1.6666666666666667407
19,21,3.3333333333333330373
21,21,6.6666666666666660745
23,21,1.6666666666666665186
18,22,1.6666666666666680729
20,22,1.6666666666666665186
22,22,3.3333333333333357018
19,23,1.6666666666666680729
21,23,1.6666666666666665186
23,23,3.3333333333333357018
24,24,3.3333333333333334814
26,24,1.6666666666666671848
28,24,1.6666666666666656305
25,25,3.3333333333333334814
27,25,1.6666666666666671848
29,25,1.6666666666666656305
24,26,1.6666666666666671848
26,26,6.6666666666666660745
28,26,3.3333333333333312609
30,26,1.6666666666666671848
25,27,1.6666666666666671848
27,27,6.6666666666666660745
29,27,3.3333333333333312609
31,27,1.6666666666666671848
24,28,1.6666666666666656305
26,28,3.3333333333333312609
28,28,6.6666666666666625218
30,28,1.6666666666666656305
25,29,1.6666666666666656305
27,29,3.3333333333333312609
29,29,6.6666666666666625218
31,29,1.6666666666666656305
26,30,1.6666666666666671848
28,30,1.6666666666666656305
30,30,3.3333333333333330373
27,31,1.6666666666666671848
29,31,1.6666666666666656305
31,31,3.3333333333333330373
32,32,3.3333333333333334814
34,32,1.6666666666666671848
36,32,1.6666666666666656305
33,33,3.3333333333333334814
35,33,1.6666666666666671848
37,33,1.6666666666666656305
32,34,1.6666666666666671848
34,34,6.6666666666666660745
36,34,3.3333333333333312609
38,34,1.6666666666666671848
33,35,1.6666666666666671848
35,35,6.6666666666666660745
37,35,3.3333333333333312609
39,35,1.6666666666666671848
32,36,1.6666666666666656305
34,36,3.3333333333333312609
36,36,6.6666666666666625218
38,36,1.6666666666666656305
33,37,1.6666666666666656305
35,37,3.3333333333333312609
37,37,6.6666666666666625218
39,37,1.6666666666666656305
34,38,1.6666666666666671848
36,38,1.6666666666666656305
38,38,3.3333333333333330373
35,39,1.6666666666666671848
37,39,1.6666666666666656305
39,39,3.3333333333333330373
